time,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
06/26/2017 00:00:00,97394.865671,97547.73334,95572.900319,92719.134277,88943.556797,84942.7539,80098.957871,74825.931986,70074.776608,64834.126141,63376.479514,64905.757204,67469.541485,68838.874211,72611.739978,78492.436282,83575.617655,88039.770463,91609.519711,94699.385159
06/27/2017 00:00:00,97379.605103,97532.381544,95560.643865,92712.623216,88945.80166,84937.451165,80098.930385,74825.453593,70078.683971,64848.702303,63384.626033,64897.659551,67464.855686,68837.958159,72609.707376,78492.65393,83579.717722,88043.65067,91609.278835,94690.041136
06/28/2017 00:00:00,97364.344683,97517.045425,95548.376276,92706.096516,88948.014606,84932.226688,80098.898783,74824.955544,70082.559064,64863.248139,63392.838214,64889.586599,67460.184687,68837.041182,72607.665251,78492.872346,83583.819787,88047.528181,91609.024231,94680.673547
06/29/2017 00:00:00,97349.084411,97501.725033,95536.097564,92699.554189,88950.195625,84927.080029,80098.863053,74824.437724,70086.401766,64877.763629,63401.115904,64881.538415,67455.528527,68836.123282,72605.676837,78493.091517,83587.923848,88051.402984,91608.755869,94671.282388
06/30/2017 00:00:00,97333.824286,97486.420422,95523.807743,92692.996243,88952.344706,84922.010752,80098.823182,74823.972659,70090.17813,64892.248752,63409.458946,64873.515066,67450.88725,68835.204456,72603.697925,78493.311433,83592.029905,88055.275072,91608.473717,94661.867657
07/01/2017 00:00:00,97318.56431,97471.131645,95511.506828,92686.422689,88954.461839,84917.018424,80098.779158,74823.559064,70093.897516,64906.703488,63417.867188,64865.516618,67446.260897,68834.284706,72601.71481,78493.532079,83596.137959,88059.144435,91608.177746,94652.42935
07/02/2017 00:00:00,97303.304481,97455.858755,95499.194831,92679.833536,88956.547015,84912.11155,80098.730969,74823.124601,70097.584674,64921.127814,63426.340475,64857.54314,67441.64951,68833.364032,72599.727494,78493.753444,83600.248008,88063.011064,91607.867925,94642.967464
07/03/2017 00:00:00,97288.044801,97440.601804,95486.871766,92673.228794,88958.600223,84907.294291,80098.678602,74822.669135,70101.239485,64935.521711,63434.878655,64851.773645,67437.053131,68832.442432,72597.735982,78493.975515,83604.360053,88066.874949,91607.544222,94633.481996
07/04/2017 00:00:00,97272.785268,97425.360847,95474.537647,92666.608472,88960.621453,84902.809187,80098.622045,74822.19253,70104.861832,64949.885158,63443.481575,64847.282957,67432.471804,68831.519906,72595.740277,78494.19828,83608.474092,88070.724367,91607.206606,94623.972942
07/05/2017 00:00:00,97257.525884,97410.135937,95462.192488,92659.972581,88962.610696,84898.620672,80098.561287,74821.694651,70108.451595,64964.218134,63452.149084,64842.82105,67427.90557,68830.596455,72593.740383,78494.421727,83612.590127,88074.565324,91606.855047,94614.4403
07/06/2017 00:00:00,97242.266648,97394.927129,95449.836301,92653.321131,88964.567941,84894.498414,80098.496313,74821.175362,70112.008656,64978.83939,63460.881029,64838.387997,67423.354473,68829.672078,72591.736303,78494.645842,83616.708157,88078.403486,91606.489514,94604.884066
07/07/2017 00:00:00,97227.007559,97379.734476,95437.469101,92646.603678,88966.493179,84890.442086,80098.427114,74820.634524,70115.532894,64993.518906,63470.302937,64833.983872,67418.818556,68828.746776,72589.728042,78494.870614,83620.82818,88082.238848,91606.109974,94595.304237
07/08/2017 00:00:00,97211.748619,97364.558033,95425.090901,92639.304638,88968.386401,84886.451362,80098.353675,74820.072,70119.024191,65008.189605,63480.392624,64829.608748,67414.297862,68827.820547,72587.715601,78495.09603,83624.950198,88086.071405,91605.716397,94585.70081
07/09/2017 00:00:00,97196.489826,97349.397855,95412.701714,92631.999136,88970.247595,84882.52592,80098.275984,74819.487651,70122.482425,65022.851477,63490.522788,64825.262699,67409.792434,68826.893391,72585.698986,78495.322078,83629.074209,88089.901152,91605.308751,94576.073782
07/10/2017 00:00:00,97181.231182,97334.253996,95400.301554,92624.687172,88972.076753,84878.66544,80098.194031,74818.881335,70125.907475,65037.504516,63500.693424,64820.9458,67405.302316,68825.965309,72583.6782,78495.548745,83633.200214,88093.728084,91604.887004,94566.423149
07/11/2017 00:00:00,97165.972685,97319.126513,95387.890434,92617.368749,88973.873865,84874.869605,80098.107802,74818.252912,70129.299222,65052.148713,63510.90453,64816.658124,67400.827552,68825.0363,72581.653246,78495.776019,83637.328212,88097.552196,91604.451126,94556.748909
07/12/2017 00:00:00,97150.714337,97304.01546,95375.468368,92610.043868,88975.638922,84871.138102,80098.017284,74817.602241,70132.657543,65066.784061,63521.1561,64812.399746,67396.368184,68824.106364,72579.624129,78496.003887,83641.458203,88101.373483,91604.001084,94547.051057
07/13/2017 00:00:00,97135.456137,97288.920894,95362.862654,92602.71253,88977.371914,84867.470617,80097.922467,74816.929178,70135.982316,65081.410551,63531.448131,64808.170741,67391.924259,68823.175501,72577.590851,78496.232337,83645.590186,88105.191939,91603.536846,94537.329592
07/14/2017 00:00:00,97120.198084,97273.720645,95350.121828,92595.374737,88979.072832,84863.866841,80097.823338,74816.23358,70139.27342,65096.028176,63541.780619,64803.971184,67387.495819,68822.24371,72575.553416,78496.461357,83649.724162,88109.007561,91603.058381,94527.58451
07/15/2017 00:00:00,97104.94018,97258.413899,95337.374871,92588.030492,88980.741666,84860.326468,80097.719884,74815.515302,70142.530731,65110.636928,63552.15356,64799.80115,67383.08291,68821.310991,72573.658894,78496.690934,83653.86013,88112.820343,91602.565656,94517.815808
07/16/2017 00:00:00,97089.682424,97243.127427,95324.621787,92580.679794,88982.378407,84856.849193,80097.612093,74814.774199,70145.754126,65125.236799,63562.566949,64795.660715,67378.685575,68820.377344,72571.828621,78496.921055,83657.998089,88116.63028,91602.05864,94508.023482
07/17/2017 00:00:00,97074.424816,97227.861286,95311.862581,92573.322647,88983.983045,84853.434714,80097.498249,74814.010124,70148.943482,65139.827781,63573.020783,64791.549956,67374.30386,68819.44277,72569.990868,78497.151708,83662.13804,88120.437367,91601.5373,94498.20753
07/18/2017 00:00:00,97059.167356,97212.615535,95299.097256,92565.959051,88985.521186,84850.082731,80097.355172,74813.22293,70152.098675,65154.409867,63583.515058,64787.468947,67369.937809,68818.507266,72568.14564,78497.377085,83666.279982,88124.241598,91601.001605,94488.367948
07/19/2017 00:00:00,97043.910044,97197.390234,95286.325816,92558.589008,88986.530417,84846.792949,80097.206499,74812.557896,70155.219581,65168.983048,63594.049769,64783.417766,67365.587468,68817.962036,72566.292942,78497.591472,83670.423915,88128.04297,91600.45152,94478.504733
07/20/2017 00:00:00,97028.652881,97182.185442,95273.548267,92551.212521,88987.515536,84843.565071,80097.052211,74811.88077,70158.306075,65183.547317,63604.624914,64779.396489,67361.252882,68817.440098,72564.43278,78497.806409,83674.569838,88131.841476,91599.887016,94468.617882
07/21/2017 00:00:00,97013.395865,97167.001219,95260.764611,92543.829589,88988.47654,84840.398806,80096.892288,74811.187407,70161.358031,65198.102667,63615.240487,64775.405193,67356.934096,68816.934277,72562.565159,78498.021891,83678.717752,88135.637113,91599.308057,94458.707393
07/22/2017 00:00:00,96998.138998,97151.837625,95247.974853,92536.440216,88989.413421,84837.293864,80096.726712,74810.477734,70164.375325,65212.649088,63625.896485,64771.443955,67352.631157,68816.444618,72560.690086,78498.237908,83682.867656,88139.429874,91598.714613,94448.773261
07/23/2017 00:00:00,96982.882278,97136.694721,95235.178997,92529.044403,88990.326173,84834.249957,80096.555463,74809.751678,70167.35783,65227.186574,63636.592904,64767.512853,67348.346975,68815.971169,72558.807564,78498.454454,83687.019549,88143.219755,91598.10665,94438.815484
07/24/2017 00:00:00,96967.625707,97121.572566,95222.377048,92521.642151,88991.21479,84831.266801,80096.378521,74809.009163,70170.30542,65241.715117,63647.329739,64766.484368,67344.15229,68815.513976,72556.917601,78498.671521,83691.173432,88147.00675,91597.484135,94428.834058
07/25/2017 00:00:00,96952.369284,97106.471222,95209.569009,92514.233462,88992.079267,84828.206522,80096.152021,74808.250116,70173.217968,65256.234708,63658.106988,64765.815756,67339.976875,68815.073085,72555.020201,78498.889101,83695.329303,88150.790855,91596.847036,94418.828981
07/26/2017 00:00:00,96937.113009,97091.39075,95196.754885,92506.818337,88992.919598,84825.045013,80095.91468,74807.474462,70176.095347,65270.745341,63668.924646,64765.148974,67335.820804,68815.630909,72553.115371,78499.107186,83699.487164,88154.572065,91596.19532,94408.800249
07/27/2017 00:00:00,96921.856882,97076.33121,95183.934679,92499.396779,88993.735775,84822.405935,80095.672168,74806.682126,70178.93743,65285.247007,63679.782708,64764.484026,67331.632972,68816.362281,72551.203115,78499.32577,83703.647013,88158.350374,91595.528953,94398.74786
07/28/2017 00:00:00,96906.600904,97061.292664,95171.108396,92491.968789,88994.527794,84819.98066,80095.424471,74805.873033,70181.744087,65299.739699,63690.681172,64763.820916,67327.448928,68817.093666,72549.283441,78499.544845,83707.80885,88162.125777,91594.847901,94388.67181
07/29/2017 00:00:00,96891.345073,97046.275174,95158.27604,92484.534368,88995.295649,84817.592697,80095.171577,74805.047106,70184.515192,65314.236696,63701.620033,64763.159647,67323.285227,68817.825063,72547.356352,78499.764402,83711.972676,88165.898269,91594.152133,94378.572096
07/30/2017 00:00:00,96876.089391,97031.278801,95145.437614,92477.093518,88996.039333,84815.241934,80094.91347,74804.204271,70187.250615,65328.805361,63712.599287,64762.500225,67319.141952,68818.556473,72545.421856,78499.984435,83716.138488,88169.667846,91593.441615,94368.448715
07/31/2017 00:00:00,96860.833857,97016.303608,95132.593124,92469.646241,88996.758842,84812.92826,80094.650136,74803.344452,70189.950226,65343.363498,63723.61893,64761.842652,67315.019186,68819.287895,72543.479957,78500.204935,83720.306289,88173.434501,91592.716312,94358.301664
08/01/2017 00:00:00,96845.578472,97001.349657,95119.561719,92462.192538,88997.454168,84810.651566,80094.381562,74802.467571,70192.613896,65357.911098,63734.678958,64761.186933,67310.91701,68820.019329,72541.530663,78500.425896,83724.476076,88177.198231,91591.976191,94347.889186
08/02/2017 00:00:00,96830.323234,96986.417012,95106.289483,92454.732412,88998.125307,84808.411743,80094.107732,74801.573552,70195.241495,65372.448152,63746.810222,64760.533072,67306.835508,68820.750775,72539.573978,78500.64731,83728.64785,88180.959029,91591.22122,94337.334218
08/03/2017 00:00:00,96815.068145,96971.505733,95092.99894,92447.265863,88998.772252,84806.208681,80093.828634,74800.662319,70197.832891,65386.974653,63759.11688,64759.881072,67302.774764,68821.482234,72537.609909,78500.869169,83732.821611,88184.71689,91590.451363,94326.761739
08/04/2017 00:00:00,96799.813204,96956.615886,95079.690131,92439.792893,88999.394999,84804.042273,80093.544253,74799.733794,70200.387955,65401.49059,63771.443061,64759.230939,67298.734862,68822.213705,72535.638462,78501.091465,83736.997357,88188.47181,91589.666587,94316.171745
08/05/2017 00:00:00,96784.558411,96941.747533,95066.363099,92432.313504,88999.99354,84801.912411,80093.254576,74798.7879,70202.906555,65415.995957,63783.788776,64758.582675,67294.715886,68822.945189,72533.802678,78501.314191,83741.17509,88192.223783,91588.866858,94305.564235
08/06/2017 00:00:00,96769.303766,96926.900738,95053.017885,92424.827698,89000.567871,84799.81899,80092.959587,74797.824559,70205.388558,65430.490743,63796.093299,64757.936285,67290.717921,68823.676684,72531.996316,78501.53734,83745.354808,88195.972804,91588.052142,94294.939207
08/07/2017 00:00:00,96754.04927,96912.075565,95039.65453,92417.335475,89001.117986,84797.761902,80092.659275,74796.843694,70207.833833,65444.97494,63807.86884,64757.291774,67286.741052,68824.408193,72530.187812,78501.760903,83749.536512,88199.718868,91587.222404,94284.296658
08/08/2017 00:00:00,96738.794922,96897.272077,95026.273077,92409.739471,89001.643879,84795.741043,80092.353624,74795.845224,70210.242246,65459.44854,63819.645794,64756.649144,67282.785367,68825.139713,72528.377166,78501.98906,83753.7202,88203.46197,91586.377611,94273.636586
08/09/2017 00:00:00,96723.540722,96882.49034,95012.873565,92401.417746,89002.145545,84793.756308,80092.042621,74794.829074,70212.613665,65473.911535,63831.424159,64756.008401,67278.85095,68825.871246,72526.564382,78502.218201,83757.905874,88207.202104,91585.517728,94262.958989
08/10/2017 00:00:00,96708.286671,96867.730418,94999.456036,92393.104402,89002.622979,84791.807592,80091.726252,74793.795162,70214.947955,65488.435821,63843.203936,64755.369547,67274.93789,68826.602791,72524.74946,78502.447916,83762.093531,88210.939266,91584.642721,94252.263864
08/11/2017 00:00:00,96693.032768,96852.992376,94986.020532,92384.799441,89003.076174,84789.894793,80091.404503,74792.743411,70217.244983,65503.214176,63854.985124,64754.732588,67271.046273,68827.334348,72522.932403,78502.678199,83766.283403,88214.673449,91583.752555,94241.55121
08/12/2017 00:00:00,96677.779013,96838.276278,94972.567093,92376.502867,89003.505125,84788.017806,80091.077362,74791.673741,70219.504614,65517.991354,63866.767725,64754.097528,67267.176188,68828.065918,72521.113213,78502.909046,83770.475569,88218.40465,91582.847194,94230.821025
08/13/2017 00:00:00,96662.525407,96823.582192,94959.09576,92368.214684,89003.909827,84786.17653,80090.744813,74790.586072,70221.726712,65532.767354,63878.551737,64753.46437,67263.327723,68828.7975,72519.29189,78503.14045,83774.669708,88222.132862,91581.926606,94220.073306
08/14/2017 00:00:00,96647.271948,96808.910181,94945.606573,92359.934895,89003.952932,84784.370862,80090.406845,74789.480325,70223.911144,65547.542173,63890.33716,64753.891645,67259.500966,68829.501863,72517.468438,78503.372406,83778.865821,88225.858081,91580.990754,94209.30805
08/15/2017 00:00:00,96632.018639,96793.97011,94932.099573,92351.663503,89003.549912,84782.600703,80090.063442,74788.382183,70226.057772,65562.315806,63902.123995,64754.550128,67255.696007,68830.145997,72515.642858,78503.604908,83783.063908,88229.580301,91580.039603,94198.525257
08/16/2017 00:00:00,96616.765477,96778.913324,94918.574801,92343.364495,89003.137189,84780.86595,80089.714592,74787.568248,70228.16646,65577.08825,63913.912241,64755.201632,67251.912937,68830.787857,72513.815152,78503.837951,83787.263967,88233.299516,91579.073119,94187.724923
08/17/2017 00:00:00,96601.512464,96763.866312,94905.032296,92335.047284,89002.714759,84779.166505,80089.360281,74786.746045,70230.237071,65591.859504,63925.701899,64755.83583,67248.151845,68831.427442,72511.985321,78504.071529,83791.466,88237.015723,91578.091266,94176.907047
08/18/2017 00:00:00,96586.259599,96748.829079,94891.472099,92326.736857,89002.282623,84777.502268,80089.000496,74785.915556,70232.269469,65606.629563,63937.492968,64756.452681,67244.412823,68832.064752,72510.153368,78504.305637,83795.670005,88240.728915,91577.094009,94166.071626
08/19/2017 00:00:00,96571.006883,96733.801632,94877.894251,92318.433215,89001.840777,84775.727984,80088.635223,74785.076765,70234.263515,65621.398424,63949.285448,64757.052147,67240.695961,68832.699789,72508.319294,78504.540268,83799.875983,88244.439087,91576.081313,94155.308605
08/20/2017 00:00:00,96555.754315,96718.783977,94864.298791,92310.136363,89001.38922,84774.04042,80088.26445,74784.229656,70236.219072,65636.166084,63961.079339,64757.634189,67237.001352,68833.332551,72506.488348,78504.775418,83804.083932,88248.146234,91575.053142,94144.577272
08/21/2017 00:00:00,96540.501895,96703.77612,94850.685758,92301.846301,89000.927951,84772.564141,80087.888163,74783.374212,70238.136,65650.93254,63972.874642,64758.198769,67233.329089,68833.96304,72504.676232,78505.011081,83808.293853,88251.850351,91574.00946,94133.831809
08/22/2017 00:00:00,96525.249624,96688.778066,94837.055193,92293.563034,89000.456968,84771.112999,80087.499756,74782.510416,70240.01416,65665.697789,63984.671355,64758.745847,67229.679265,68834.591255,72502.861453,78505.247252,83812.505745,88255.551432,91572.950232,94123.072213
08/23/2017 00:00:00,96509.997501,96673.789823,94823.407135,92285.286562,88999.976268,84769.686943,80087.058047,74781.638251,70241.853414,65680.461828,63996.46948,64759.275384,67226.051972,68835.217197,72501.044013,78505.483924,83816.719608,88259.249472,91571.875422,94112.298484
08/24/2017 00:00:00,96494.745527,96658.811395,94809.741624,92277.016889,88999.485851,84768.285921,80086.611736,74780.757702,70243.65362,65695.224653,64008.269015,64759.78734,67222.447305,68835.840866,72499.223916,78505.721092,83820.935442,88262.944466,91570.784994,94101.510619
08/25/2017 00:00:00,96479.493701,96643.84279,94796.0587,92268.754016,88998.985715,84766.909884,80086.160817,74779.83985,70245.414638,65709.986261,64020.069962,64760.281677,67218.420093,68836.462261,72497.401163,78505.958751,83825.153246,88266.636408,91569.678912,94090.708616
08/26/2017 00:00:00,96464.242023,96628.884012,94782.358401,92260.497947,88998.475857,84765.558782,80085.705284,74778.82441,70247.136328,65724.746649,64031.872319,64760.758354,67214.259587,68837.081384,72495.575756,78506.196896,83829.373021,88270.325293,91568.55714,94079.892474
08/27/2017 00:00:00,96448.990494,96613.935069,94768.640766,92252.248684,88997.956277,84764.232564,80085.245128,74777.802794,70248.818547,65739.505815,64043.676086,64761.217332,67210.106541,68837.698235,72493.747698,78506.435519,83833.594764,88274.011116,91567.419641,94069.062191
08/28/2017 00:00:00,96433.739114,96598.995966,94754.905835,92244.006229,88997.426972,84762.931181,80084.780343,74776.774995,70250.461154,65754.263754,64055.869296,64761.658571,67205.960981,68838.312813,72491.916991,78506.674617,83837.818478,88277.693871,91566.266379,94058.217766
08/29/2017 00:00:00,96418.487882,96584.066709,94741.153647,92235.770584,88996.887941,84761.654584,80084.310922,74775.741005,70252.064007,65769.020464,64069.172328,64762.082031,67201.822939,68838.92512,72490.083636,78506.914183,83842.04416,88281.373554,91565.097318,94047.359196
08/30/2017 00:00:00,96403.236798,96569.147305,94727.384241,92227.541753,88996.339182,84760.402723,80083.836858,74774.700818,70253.626962,65783.775942,64082.442671,64762.487672,67197.692442,68839.535154,72488.247637,78507.154213,83846.271812,88285.050158,91564.071991,94036.48648
08/31/2017 00:00:00,96387.985863,96554.237759,94713.597655,92219.319737,88995.780694,84759.17555,80083.358146,74773.654425,70255.149877,65798.530184,64095.68035,64762.875454,67193.569521,68840.142917,72486.408996,78507.394699,83850.501431,88288.723678,91563.099449,94025.599617
09/01/2017 00:00:00,96372.735076,96539.338078,94699.793928,92211.10454,88995.212474,84757.973016,80082.874777,74772.60182,70256.632607,65813.283187,64108.885391,64763.245337,67189.454204,68840.748408,72484.567714,78507.635637,83854.733019,88292.39411,91562.106546,94014.698603
09/02/2017 00:00:00,96357.484438,96524.448267,94685.973098,92202.896163,88994.634521,84756.795072,80082.386745,74771.542994,70258.075007,65828.065535,64122.081961,64763.59728,67185.346521,68841.351628,72482.723794,78507.877022,83858.966575,88296.061447,91561.093221,94003.783439
09/03/2017 00:00:00,96342.233948,96509.568334,94672.135205,92194.694608,88994.046834,84755.641671,80081.894045,74770.477942,70259.476934,65843.219148,64135.332739,64763.866951,67181.246503,68841.952578,72480.877239,78508.118847,83863.202098,88299.725684,91560.059413,93992.854121
09/04/2017 00:00:00,96326.983607,96494.698283,94658.280286,92186.499879,88993.44941,84754.512765,80081.396669,74769.406655,70260.838242,65858.362178,64148.553155,64763.273026,67177.154178,68842.551256,72479.02805,78508.361108,83867.439588,88303.386816,91559.005061,93981.910648
09/05/2017 00:00:00,96311.733415,96479.838121,94644.408379,92178.311978,88992.842249,84753.408305,80080.894611,74768.329127,70262.158784,65873.494615,64161.743233,64763.361982,67173.069577,68843.147664,72477.17623,78508.603798,83871.679046,88307.044837,91557.930104,93970.95302
09/06/2017 00:00:00,96296.483371,96464.987854,94630.371376,92170.130908,88992.225348,84752.328244,80080.387864,74767.245349,70263.438416,65888.616451,64174.902992,64763.574349,67168.99273,68843.741801,72475.321781,78508.846912,83875.92047,88310.699743,91556.834479,93959.981232
09/07/2017 00:00:00,96281.233475,96450.147489,94616.286551,92161.95667,88991.598705,84751.272536,80079.876423,74766.155316,70264.676989,65903.727677,64188.032456,64763.80569,67164.923668,68844.333669,72473.464706,78509.083209,83880.16386,88314.351527,91555.718126,93948.995285
09/08/2017 00:00:00,96265.983728,96435.317031,94602.189783,92153.789267,88990.96232,84750.241132,80079.360281,74765.059019,70265.874357,65918.828284,64201.131645,64764.056022,67160.862422,68844.923266,72471.605006,78509.317728,83884.409216,88318.000184,91554.580982,93937.995177
09/09/2017 00:00:00,96250.73413,96420.496487,94588.081089,92145.628702,88990.316191,84749.233987,80078.839432,74763.956452,70267.030371,65933.918264,64214.200581,64764.325367,67156.809021,68845.095299,72469.742685,78509.552817,83888.656538,88321.645709,91553.422984,93926.980905
09/10/2017 00:00:00,96235.48468,96405.685862,94573.96049,92137.366261,88989.371117,84748.251054,80078.31387,74762.847607,70268.144884,65948.997606,64227.239287,64764.613743,67152.763497,68844.284665,72467.877805,78509.788472,83892.905825,88325.288096,91552.24407,93915.952468
09/11/2017 00:00:00,96220.235379,96390.885163,94559.828003,92128.972319,88988.394547,84747.292286,80077.783589,74761.732477,70269.217747,65964.066303,64240.247783,64764.921172,67148.725881,68843.448704,72466.14605,78510.024692,83897.157077,88328.92734,91551.044177,93904.909864
09/12/2017 00:00:00,96204.986227,96376.094396,94545.683649,92120.591518,88987.384756,84746.357638,80077.249164,74760.884714,70270.24881,65979.124346,64253.226091,64765.247671,67144.696204,68842.587522,72464.414255,78510.261474,83901.410294,88332.563435,91549.823243,93893.853092
09/13/2017 00:00:00,96189.737223,96361.313567,94531.527446,92112.223866,88986.319862,84745.494117,80076.715563,74760.086416,70271.237924,65994.171725,64266.174234,64765.593263,67140.674498,68841.701225,72462.68242,78510.498816,83905.665475,88336.196376,91548.581203,93882.782149
09/14/2017 00:00:00,96174.488368,96346.542682,94517.359413,92103.869371,88985.251733,84744.866853,80076.177314,74759.288302,70272.184939,66009.208432,64279.092231,64765.957965,67136.660794,68840.78992,72460.950546,78510.736713,83909.922621,88339.826157,91547.317995,93871.697035
09/15/2017 00:00:00,96159.239661,96331.781748,94503.179569,92095.528043,88984.180371,84744.298092,80075.634408,74758.490372,70273.030123,66024.300091,64291.980105,64766.341799,67132.655124,68839.853711,72459.218632,78510.975165,83914.18173,88343.452774,91546.033553,93860.597747
09/16/2017 00:00:00,96143.991103,96317.024566,94488.987933,92087.199889,88983.105775,84743.761509,80075.08684,74757.692625,70273.670945,66039.400748,64304.837878,64766.744784,67128.65752,68838.569161,72457.486679,78511.214167,83918.442802,88347.07622,91544.727815,93849.484284
09/17/2017 00:00:00,96128.742694,96302.06333,94474.784524,92078.884919,88982.027943,84743.25188,80074.534603,74756.895061,70274.274452,66054.49231,64317.665571,64767.166941,67124.668014,68837.091335,72455.754688,78511.453719,83922.705838,88350.696489,91543.400716,93838.356644
09/18/2017 00:00:00,96113.494433,96287.118645,94460.56936,92070.3594,88980.946877,84742.76915,80073.971421,74756.097681,70274.840528,66069.574767,64330.463205,64767.608288,67120.686638,68835.604814,72454.022658,78511.693816,83926.970836,88354.313578,91542.052192,93827.214825
09/19/2017 00:00:00,96098.246321,96272.190503,94446.342461,92061.633504,88979.862574,84742.313262,80073.401302,74755.300484,70275.369058,66084.648113,64343.230802,64768.068847,67116.713425,68834.109613,72452.290591,78511.934457,83931.237797,88357.927479,91540.682177,93816.058826
09/20/2017 00:00:00,96082.998358,96257.278893,94432.103845,92052.912716,88978.775035,84741.88416,80072.826721,74754.50347,70275.859923,66099.712339,64355.968384,64768.548638,67112.748408,68832.605743,72450.558487,78512.175639,83935.50672,88361.538187,91539.290606,93804.888644
09/21/2017 00:00:00,96067.750543,96242.383804,94417.85353,92044.197036,88977.684259,84741.48179,80072.247673,74753.653302,70276.313007,66114.767437,64368.675971,64769.04768,67108.791618,68831.093219,72448.826345,78512.417358,83939.777605,88365.145697,91537.877415,93793.704279
09/22/2017 00:00:00,96052.502877,96227.505228,94403.591536,92035.486468,88976.590246,84741.106096,80071.664153,74752.679921,70276.728192,66129.813399,64381.353586,64769.565993,67104.84309,68829.572055,72447.094167,78512.659614,83944.050452,88368.750004,91536.442537,93782.505729
09/23/2017 00:00:00,96037.25536,96212.643154,94389.317881,92026.781011,88975.492995,84740.757023,80071.076154,74751.712384,70277.105359,66144.850218,64394.057752,64770.103599,67100.902855,68828.042262,72445.361953,78512.902401,83948.32526,88372.351101,91534.985907,93771.292991
09/24/2017 00:00:00,96022.007992,96197.797571,94375.032584,92018.080667,88974.392507,84740.434516,80070.483673,74750.750676,70277.444392,66159.877886,64407.277206,64770.532127,67095.594632,68826.503855,72443.629703,78513.14572,83952.602028,88375.948983,91533.507458,93760.066065
09/25/2017 00:00:00,96006.760772,96182.968471,94360.735664,92009.385438,88973.288779,84740.138521,80069.886703,74749.794785,70277.74517,66174.896395,64420.44702,64770.142348,67090.02748,68824.956847,72441.897417,78513.389565,83956.880758,88379.543645,91532.007125,93748.824948
09/26/2017 00:00:00,95991.513701,96168.155843,94346.427138,92000.695326,88972.181812,84739.868985,80069.28524,74748.844696,70278.007575,66189.905737,64433.567261,64770.445228,67084.636601,68823.401251,72440.165097,78513.633936,83961.161447,88383.135081,91530.484841,93737.569639
09/27/2017 00:00:00,95976.266779,96153.359677,94332.107025,91992.01033,88971.071606,84739.625853,80068.67928,74747.900395,70278.231489,66204.905905,64446.637993,64771.18262,67079.301951,68821.83708,72438.432741,78513.886077,83965.444097,88386.723286,91528.940538,93726.300136
09/28/2017 00:00:00,95961.020005,96138.579963,94317.746497,91983.330454,88969.958159,84739.409072,80068.068816,74746.96187,70278.41679,66219.89689,64459.659281,64771.982401,67073.935371,68820.264348,72436.700352,78514.144205,83969.728706,88390.308253,91527.37415,93715.016438
09/29/2017 00:00:00,95945.773381,96123.816691,94303.352534,91974.655699,88968.841472,84739.21859,80067.453845,74746.029106,70278.563359,66234.878684,64474.166498,64772.844549,67068.536724,68818.683068,72434.967928,78514.40315,83974.015275,88393.889978,91525.785609,93703.718542
09/30/2017 00:00:00,95930.526905,96109.069851,94288.946318,91965.986065,88967.721544,84739.054352,80066.834362,74745.102091,70278.671077,66249.85128,64489.183333,64773.76904,67063.105869,68817.093253,72433.235471,78514.662912,83978.303803,88397.468454,91524.174848,93692.406448
10/01/2017 00:00:00,95915.280578,96094.339434,94274.52787,91957.321554,88966.598375,84738.916307,80066.210362,74744.18081,70278.739821,66264.814671,64504.182448,64774.755848,67057.642666,68815.494915,72431.502981,78514.923489,83982.594289,88401.043676,91522.541798,93681.080152
10/02/2017 00:00:00,95900.0344,96079.625429,94260.09721,91948.662168,88965.471964,84738.804403,80065.581841,74743.26525,70278.769472,66279.768848,64519.163845,64775.804951,67052.146973,68813.888069,72429.770458,78515.184882,83986.886734,88404.615638,91520.886392,93669.739655
10/03/2017 00:00:00,95884.78837,96064.927827,94245.65436,91940.007908,88964.34231,84738.718587,80064.948794,74742.355399,70278.759908,66294.713803,64534.12753,64776.916323,67046.61865,68812.272727,72428.037902,78515.44709,83991.181137,88408.184336,91519.20856,93658.384954
10/04/2017 00:00:00,95869.54249,96050.246617,94231.199341,91931.358776,88963.209413,84738.658807,80064.311216,74741.451242,70278.711007,66309.649529,64549.073509,64778.089942,67041.057552,68810.648903,72426.305315,78515.710113,83995.477497,88411.749762,91517.508235,93647.016047
10/05/2017 00:00:00,95854.296758,96035.581789,94216.732172,91922.714773,88962.073273,84738.625013,80063.669104,74740.552767,70278.622648,66324.576018,64564.001787,64779.325784,67035.463537,68809.016609,72424.572696,78515.97395,83999.775816,88415.311912,91515.785347,93635.632933
10/06/2017 00:00:00,95839.051175,96020.933335,94202.252875,91914.0759,88960.913812,84738.617153,80063.022454,74739.65996,70278.494707,66339.493262,64578.912368,64780.623824,67029.836459,68807.375859,72422.840046,78516.2386,84004.076091,88418.870779,91514.039826,93624.23561
10/07/2017 00:00:00,95823.805741,96006.301243,94187.761471,91905.442159,88959.729764,84738.635177,80062.37126,74738.772809,70278.327063,66354.507886,64593.805258,64781.984038,67024.176174,68805.726665,72421.107365,78516.504064,84008.378323,88422.426359,91512.271604,93612.824077
