,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
267,94667.36889566667,95292.98299533332,93174.56580166666,91190.763706,88413.13060766667,84499.581723,80015.99136133333,74846.43621133333,69703.89979133333,66324.95758033333,65716.632039,66238.60796500002,64882.604312,67992.95428733334,73083.58601666667,78478.27667933334,83234.28678766667,86897.878141,89980.99024700001,92565.34261833334
268,94695.23989066666,95310.70532533333,93191.11477166666,91199.636916,88412.61999666668,84497.69600499999,80015.97439666667,74847.26484966667,69710.51521366667,66337.133255,65720.40907933335,66244.456894,64909.291633333334,67984.99028466667,73078.15779966667,78478.56112066668,83242.46195866667,86911.13295433333,89997.64429533335,92586.26481800001
269,94723.11113666667,95328.50102966667,93207.59694533334,91208.43418333335,88411.89540433332,84495.83759299999,80015.96271133334,74848.096106,69717.13961766666,66349.28814833333,65724.235826,66250.250666,64936.759883666666,67977.05832266666,73072.73350433334,78478.85542166668,83250.57467300001,86924.395186,90014.29833833333,92607.19567133333
270,94750.98263366666,95346.36992766667,93224.01220266666,91217.20315366668,88410.90174533334,84494.00647533331,80015.95631333334,74848.92998966666,69723.77300533334,66361.42230166668,65728.11230533333,66255.98655833334,64964.265893,67969.14682633332,73067.31313166667,78479.15720900001,83258.47564366666,86937.66483233334,90030.95238266666,92628.13516133332
271,94778.85438133334,95364.31183866668,93240.36042266666,91225.94386233333,88409.64300866665,84492.20264033333,80015.95521066667,74849.76651033333,69730.415379,66373.53575566667,65732.03854233334,66261.66386900003,64991.80953800001,67961.25576333333,73061.89668266666,78479.466101,83266.167546,86950.94189066667,90047.60643566668,92649.08327233333
272,94806.72637966667,95382.32658233335,93256.64148499999,91234.65634433333,88408.35659833334,84490.42607666667,80015.95941200001,74850.60567733333,69737.06674066668,66385.62855133333,65736.01456333334,66267.28626633335,65019.35138400001,67953.38510199999,73056.48415799999,78479.78501933334,83273.72811066666,86964.22635733333,90064.26050466667,92670.039988
273,94834.59862833335,95400.41397966666,93272.855268,91243.34063499999,88407.101526,84488.67677266667,80015.96892533333,74851.44750033332,69743.72709233333,66397.70072866666,65740.04039366667,66272.85577666668,65046.46285833334,67945.53481,73051.075559,78480.11608133334,83281.309291,86977.51823,90080.914597,92691.00529233333
274,94862.471127,95418.57385166666,93289.00165066666,91251.99676933333,88405.87772133334,84486.95471733334,80015.98375933334,74852.29198866666,69750.39643600001,66409.75232866667,65744.11605966667,66278.37240866666,65073.103229333334,67937.70485566666,73045.67088599999,78480.45941966667,83288.91108033333,86990.817505,90097.56871900002,92711.979169
275,94890.34387533333,95436.80602066667,93305.08051133335,91260.62478266667,88404.68511333334,84485.25989933334,80016.00392233334,74853.139152,69757.07477366667,66421.78339200001,65748.24158700001,66283.83617066668,65099.271293333346,67929.89520700001,73040.27014033333,78480.81509333334,83296.53347233334,87004.12417966667,90114.222878,92732.96160233334
276,94918.21687333332,95455.110309,93321.12391066666,91269.22722933335,88403.52363233332,84483.592308,80016.02942366667,74853.989,69763.76210733333,66433.79395900002,65752.48388466667,66289.24707133335,65125.882227666676,67922.10583233334,73034.87332266667,78481.18316100001,83304.17646,87017.43825066666,90130.87708066667,92753.952576
277,94946.09012066666,95473.48653933335,93337.167448,91277.81427066667,88402.39320766665,84481.95193266666,80016.06027199999,74854.841542,69770.45843900001,66445.78406966668,65756.90556466667,66294.51551766667,65155.54528133333,67914.33669966667,73029.48043400001,78481.56368133334,83311.84003733333,87030.759715,90147.53133433334,92774.95207466667
278,94973.96361733333,95491.93453533335,93353.21634666667,91286.38690266667,88401.29376999999,84480.33876299999,80016.09647666667,74855.69678766666,69777.16377099999,66457.75376366667,65761.50521966667,66299.55283533334,65188.196799000005,67906.58777766667,73024.09147500001,78481.95671266667,83319.52419766667,87044.08856966667,90164.18564533333,92795.96008166666
279,95001.83736266667,95510.454121,93369.24367266666,91294.94360033334,88400.22525,84478.75278833334,80016.13804666667,74856.55474699999,69783.87810533334,66469.70308166667,65766.21455433333,66304.36070066669,65223.24679500001,67898.85903466666,73018.70644666666,78482.362313,83327.228935,87057.42481166666,90180.84002066667,92816.97658200002
280,95029.71135700001,95529.04512166667,93385.21897833333,91303.475232,88399.18757833332,84477.19399866667,80016.18499200001,74857.41542966667,69790.60144433334,66481.63206333334,65770.96956533333,66309.03040500001,65258.02427266667,67891.15043933333,73013.32534966666,78482.78053999999,83334.95424233333,87070.76843799998,90197.49446700001,92838.00155933334
281,95057.58559966665,95547.70736233333,93400.96342966666,91311.98183066667,88398.18068599999,84475.66238366667,80016.23732166667,74858.27884566666,69797.33378966666,66493.54074899999,65775.77026433333,66313.65233533335,65292.50223066667,67883.46195966666,73007.948185,78483.21145133334,83342.700114,87084.11944533333,90214.14899100001,92859.03499833333
282,95085.46009066666,95566.44066866666,93416.36698833334,91320.46342966666,88397.20450399998,84474.157934,80016.29504566667,74859.14500466666,69804.07514333334,66505.42917799999,65780.616663,66318.22654166668,65326.37710866667,67875.79356433333,73002.57495366667,78483.65510466667,83350.46654366665,87097.47783033333,90230.80359966667,92880.07688300002
283,95113.33482966667,95585.24486733333,93431.43287133334,91328.920062,88396.258964,84472.74947600001,80016.35817333333,74860.01391666666,69810.82550733333,66517.29739033333,65785.508773,66322.75307500002,65359.63260533334,67868.29921099999,72997.20565633335,78484.11155733334,83358.25352533333,87110.84359033333,90247.45829933333,92901.12719766668
284,95141.20981666667,95604.11978533333,93446.343095,91337.35176066666,88395.34399799998,84471.606218,80016.42671533332,74860.88559166667,69817.584884,66529.14542500001,65790.44660566666,66327.23198566667,65392.282197666675,67861.00197233334,72991.84029400001,78484.58086666667,83366.061053,87124.21672233334,90264.11309700001,92922.18592666667
285,95169.08505133334,95623.06525033334,93461.21089233334,91345.75855933334,88394.45953766665,84470.72508166666,80016.50068133335,74861.76003966667,69824.35327533334,66540.973322,65795.43017299999,66331.66332433335,65424.616083333334,67853.91234699999,72986.47886733334,78485.06308933334,83373.88912033333,87137.597223,90280.76799866666,92943.25305433333
286,95196.96053333335,95642.08108999999,93476.036252,91354.05734400002,88393.60551566666,84470.03414933333,80016.575307,74862.637271,69831.13068366666,66552.78112,65800.45948666666,66336.047141,65456.920136333334,67846.88685266666,72981.12137766667,78485.55828233332,83381.73772166666,87150.98508933334,90297.42301133333,92964.32856533333
287,95224.83626266666,95661.16713366665,93490.819163,91362.02238766667,88392.78186433333,84469.36112033333,80016.64130366666,74863.51729533334,69837.91711066666,66564.568859,65805.53455866668,66340.38348600002,65490.223138666675,67839.91290033334,72975.76782566665,78486.06650166666,83389.60935533332,87164.38031833334,90314.07814133335,92985.41244433333
288,95252.712239,95680.32321033334,93505.55961366666,91369.65822499998,88391.96029933334,84468.70597733335,80016.69786933332,74864.40665033333,69844.71255866667,66576.33657766666,65810.65540033334,66344.67240933335,65524.49711333334,67832.99048366667,72970.418212,78486.58780400001,83397.504642,87177.782907,90330.73339499999,93006.504676
289,95280.588462,95699.54915000002,93520.25759333333,91377.05253366666,88391.01155033335,84468.06870399999,80016.74617099999,74865.31647066666,69851.51702933334,66588.08431533333,65815.82202366668,66348.913961,65559.43170266667,67826.11959633332,72965.07253733334,78487.12224533333,83405.42375466666,87191.19285233333,90347.38877866667,93027.60524466667
290,95308.46493133332,95718.84478266667,93534.91309033334,91384.43560000001,88389.91630633334,84467.44928300001,80016.79324333333,74866.246614,69858.330525,66599.81211099999,65821.03444033333,66353.108191,65593.97399133333,67819.30023233333,72959.730803,78487.669882,83413.36436233333,87204.610151,90364.04429866666,93048.71413466666
291,95336.341647,95738.20993966667,93549.52609400002,91391.80744366666,88388.69733466666,84466.84769766666,80016.83914066666,74867.19040866666,69865.153048,66611.520003,65826.28264866666,66357.25514933333,65628.12816666666,67812.53238566667,72954.39300966666,78488.23076966667,83421.32601366668,87218.03480000001,90380.69996166666,93069.83133100001
292,95364.21860900002,95757.76209866667,93564.096593,91399.16808433335,88387.47840066667,84466.26393133332,80016.88672,74868.13658433333,69871.98460000001,66623.20803066668,65831.53626733333,66361.35488600002,65661.898358,67805.81605000001,72949.05915833334,78488.80496400001,83429.308706,87231.46679600001,90397.35577366668,93090.95681833335
293,95392.09581700001,95777.69520833332,93578.62457666667,91406.517542,88386.27332233333,84465.69796766667,80016.93749133333,74869.08514666668,69878.82518333332,66634.87623233332,65836.793285,66365.40745066667,65695.28863733333,67799.15122,72943.72924966668,78489.39252000001,83437.312437,87244.90613633333,90414.011741,93112.09058166668
294,95419.97327066667,95798.00248899999,93593.11003333335,91413.845617,88385.08206933334,84465.14979033334,80016.99145566666,74870.03610133333,69885.67479966667,66646.52464733332,65842.06169933332,66369.41289300002,65728.30301966668,67792.35123866667,72938.40328466667,78489.99296666667,83445.337204,87258.352818,90430.66787,93133.23260533332
295,95447.85096966666,95818.55956566666,93607.552952,91421.14065566666,88383.90461066666,84464.61938266667,80017.04861400001,74870.98945433332,69892.53345166666,66658.15331333333,65847.36988233333,66373.37126266667,65760.945464,67785.318587,72933.08126433333,78490.604722,83453.38300433334,87271.80683766666,90447.32416666666,93154.38287466665
296,95475.72891366668,95839.211373,93621.95332166668,91428.401712,88382.74091566667,84464.10672833334,80017.10896733333,74871.94521133332,69899.40114133334,66669.762269,65852.71783166665,66377.28260933336,65793.219875,67778.057927,72927.763189,78491.218366,83461.44983533333,87285.26819233333,90463.98063733334,93175.54137433332
297,95503.607103,95860.048,93636.31113133334,91435.63806133333,88381.59095366666,84463.61181133334,80017.17251666666,74872.903378,69906.27787066667,66681.35155233333,65858.10554533334,66381.14289166668,65825.30036233335,67770.76056133333,72922.44906000001,78491.82894433333,83469.53769499999,87298.73687866666,90480.63728766667,93196.71369066667
298,95531.485537,95881.07547066668,93650.62636966667,91442.86043366666,88380.45469433333,84463.13461566667,80017.23926333332,74873.86396,69913.16364166667,66692.92120233334,65863.53302133334,66384.94606066668,65857.21515233335,67763.52864333332,72917.13887800001,78492.43770333333,83477.64658066667,87312.21289433334,90497.29412433332,93217.913527
299,95559.364216,95902.254092,93664.89902566666,91450.06885266665,88379.33210766669,84462.67512533334,80017.30920833333,74874.826963,69920.058456,66704.47125633333,65869.00025766667,66388.69168266667,65888.96327533334,67756.44296633333,72911.832644,78493.05373466667,83485.77649033333,87325.69623566668,90513.95115266666,93239.14165933333
300,95587.24313899998,95923.499807,93679.12908833334,91457.263341,88378.22316333333,84462.23332399999,80017.38235333333,74875.79239266667,69926.96231633333,66716.00175266666,65874.507252,66392.38341166668,65920.32216833334,67749.68754,72906.53035900001,78493.68219633332,83493.92742133333,87339.18689966667,90530.60837933334,93260.39326033334
301,95615.12230633333,95944.81263666665,93693.31654666667,91464.443922,88377.12783133333,84461.809196,80017.45869933332,74876.76025499999,69933.87522433333,66727.512729,65880.05400266667,66396.02690566667,65951.250369,67743.273325,72901.23202333333,78494.32316333333,83502.09937166667,87352.684883,90547.26581,93281.65538466668
302,95643.00171733333,95966.19260066666,93707.46138933334,91471.61061866667,88376.04608166666,84461.40272566666,80017.53824766667,74877.73055600001,69940.79718266668,66739.00422366666,65885.64050766667,66399.62220433334,65981.75015133333,67737.13046700001,72895.93763833334,78494.97671,83510.29233899999,87366.190183,90563.92345066667,93302.92801233334
303,95670.88137233333,95987.63971966668,93721.56360566667,91478.763454,88374.97788433333,84461.01389766666,80017.62099966667,74878.70330133334,69947.728193,66750.476274,65891.26676500001,66403.16934700002,66011.87513166667,67731.08591166667,72890.64720466667,78495.64291000001,83518.506321,87379.721242,90580.581307,93324.21112433333
304,95698.76127100001,96009.15401400001,93735.62318466668,91485.90245066666,88373.92320933333,84460.642696,80017.70695666666,74879.678497,69954.66825766666,66761.92891766666,65896.93277233333,66406.66837333335,66041.64366433333,67725.13967266667,72885.36072333333,78496.32183766668,83526.74131566666,87393.28268433333,90597.23938500001,93345.50470033335
305,95726.641413,96030.735504,93749.54567333334,91493.02763166667,88372.882027,84460.28910533333,80017.79612066667,74880.65614866666,69961.68302333333,66773.36219233334,65902.638528,66410.11932266668,66071.05951733334,67719.291764,72880.07819533332,78497.013566,83534.99732066666,87406.87538166666,90613.89769066666,93366.80872166668
306,95754.52179800002,96052.38421033334,93763.26946233334,91500.06821466667,88371.84925633333,84459.95311,80017.88849233332,74881.64170366667,69968.80358766667,66784.77613566666,65908.38402966666,66413.52223466667,66100.12640666666,67713.54220066666,72874.799621,78497.71816933334,83543.27433433333,87420.48176200001,90630.55622966668,93388.12316833333
307,95782.40242599999,96074.10015333333,93776.79682366666,91506.54663166667,88370.72154833334,84459.634695,80017.98407399999,74882.64666933332,69976.02845966666,66796.17078466667,65914.16927566666,66416.8771486667,66128.84799633334,67707.89099866667,72869.52500166667,78498.43572,83551.54094866668,87434.09807166667,90647.21500766667,93409.44802166667
308,95810.28329666665,96095.88335333334,93790.22447666666,91512.47249966666,88369.49516733333,84459.33682733333,80018.08286633332,74883.67163466667,69983.29050166666,66807.54617666667,65919.99426333333,66420.18410366667,66157.22790033334,67702.338174,72864.25433766667,78499.16629166667,83559.78523533333,87447.72431100001,90663.87403066666,93430.78326200001
309,95838.16440966667,96117.733831,93803.61630233335,91517.92622166667,88368.17143833333,84459.267974,80018.184872,74884.711747,69990.55712433334,66818.902349,65925.85899133333,66422.94057633333,66185.26968266667,67696.883744,72858.98763033334,78499.90995666666,83568.00740599999,87461.36047933332,90680.533304,93452.12887033333
310,95866.045765,96139.65160633333,93816.97230633332,91523.39496666666,88366.84996266667,84459.42461633333,80018.290092,74885.75609166666,69997.82832533334,66830.239339,65931.76345733333,66424.96985400001,66212.97685833334,67691.52772633334,72853.72488033334,78500.66678766666,83576.239091,87475.00657666667,90697.19283333333,93473.48482733332
311,95893.92736233333,96161.63670033333,93830.29249433333,91528.87869866665,88365.530736,84459.80025466667,80018.39852833333,74886.804672,70005.10410233332,66841.55718333334,65937.70766,66426.28365866668,66240.35289466668,67686.27013966667,72848.46608866667,78501.43685666665,83584.492453,87488.65250133333,90713.85262433335,93494.851114
312,95921.80920166666,96183.68913299999,93843.57687166666,91534.37738166667,88364.21375333333,84460.182891,80018.51018266667,74887.85749099999,70012.38445266668,66852.85591866667,65943.69159666666,66427.39626400002,66267.401212,67681.003649,72843.21125633334,78502.22023566667,83592.767527,87502.27260966667,90730.51268266667,93516.22771133333
313,95949.69128266668,96205.80892499998,93856.82544366666,91539.89097933333,88362.89900966668,84460.57251433334,80018.60951033334,74888.91455166666,70019.66937366668,66864.135582,65949.71526566666,66428.49612333335,66294.12518366666,67675.45608866667,72837.96038399999,78503.01699666667,83601.06434733333,87515.86744633333,90747.173014,93537.61460033334
314,95977.573605,96227.99609700001,93870.03821566666,91545.41945566666,88361.58649999999,84460.96911433333,80018.69044666667,74889.975857,70026.95886266667,66875.39621033335,65955.77866433334,66429.58324533334,66320.52813766668,67669.63500066666,72832.71347233333,78503.82721133334,83609.38294833332,87529.447658,90763.83362366667,93559.01176166667
315,96005.45616866666,96250.25066933333,93883.21519333334,91550.96277466667,88360.27621933333,84461.37268033334,80018.752296,74891.04140966666,70034.252917,66886.63784,65961.88179133333,66430.65763933334,66346.61335700001,67663.72833999999,72827.47052233333,78504.65095066668,83617.72336466667,87543.03943566668,90780.49451733334,93580.41917666666
316,96033.338973,96272.57266266667,93896.35638199998,91556.52090100001,88358.968163,84461.783202,80018.80990899999,74892.11121299998,70041.55153433334,66897.86050766667,65968.02464466666,66431.71931466668,66372.384081,67658.221046,72822.23153466666,78505.48828566667,83626.08563033334,87556.642783,90797.15570033334,93601.83682633333
317,96061.22201833333,96294.962097,93909.46178733332,91562.09379900001,88357.66232633333,84462.20066833333,80018.868656,74893.18527,70048.85471233333,66909.06425,65974.20722266666,66432.76828066667,66397.843505,67653.12080633333,72816.99651066666,78506.339287,83634.46978066667,87570.25770433333,90813.817178,93623.264692
318,96089.10530433334,96317.41899333331,93922.53141466668,91567.68143366667,88356.35870433332,84462.625069,80018.92853599999,74894.263584,70056.16244833333,66920.24910333334,65980.429523,66433.80454666667,66422.99478166667,67648.36218933335,72811.76545066667,78507.20319733334,83642.87584966667,87583.88420366666,90830.47895599999,93644.70275500002
319,96116.98883066668,96339.943372,93935.56527,91573.28376900002,88355.05729233334,84463.05639366667,80018.990414,74895.346158,70063.47473966666,66931.41510366667,65986.69154333333,66434.82812166668,66447.84102233333,67643.747551,72806.53835599999,78508.068474,83651.303872,87597.52228533333,90847.14103933332,93666.15099666668
320,96144.87259733333,96362.535254,93948.56335833333,91578.90077033332,88353.75808566665,84463.49463166668,80019.05663966667,74896.43299533334,70070.79158399999,66942.562287,65992.99328233334,66435.83901500002,66472.38529633333,67639.27673266667,72801.31522733333,78508.934537,83659.75388233333,87611.17195366666,90863.80343366666,93687.60939833334
321,96172.75660366665,96385.19465933333,93961.52568533334,91584.532402,88352.46107966667,84463.93977266666,80019.127153,74897.52409866666,70078.112979,66953.69069,65999.35348433333,66436.83723566668,66496.726605,67634.94957766666,72796.09606533333,78509.80162266667,83668.22591533333,87624.83321299999,90880.466144,93709.077941
322,96200.64085000001,96407.92160866666,93974.45225633333,91590.17862966667,88351.16626933333,84464.39180633333,80019.201028,74898.61947133334,70085.438922,66964.80034866667,66005.87424233333,66437.82279300001,66520.89267966668,67630.76593033333,72790.880871,78510.68074033334,83676.724423,87638.50606733334,90897.12917566668,93730.55660633334
323,96228.52533566667,96430.71612266666,93987.343077,91595.83941833333,88349.87365000001,84464.85072266667,80019.27585366667,74899.71911633333,70092.76941,66975.89129866667,66012.55346566667,66438.79569566667,66544.89151433333,67626.72563733334,72785.669645,78511.57053466667,83685.26337866667,87652.19052033334,90913.79253400001,93752.045376
324,96256.41006066666,96453.578222,94000.19815299999,91601.51473333333,88348.583217,84465.316511,80019.351629,74900.82303700001,70100.10444066666,66986.96357600001,66019.37031466667,66439.755953,66568.63511766668,67622.82854666667,72780.46238866668,78512.46488066667,83693.843489,87665.88657633333,90930.45622400001,93773.54423166667
325,96284.295025,96476.507927,94013.01748966666,91607.20453999999,88347.284644,84465.78916100001,80019.42835266667,74901.93123633333,70107.44401199999,66998.01721633332,66026.220597,66440.705363,66592.10671366667,67619.07450866667,72775.25910266668,78513.36379866667,83702.46105133335,87679.59423966667,90947.12025133334,93795.05315433333
326,96312.180228,96499.50525833335,94025.80109266668,91612.89357399999,88345.959888,84466.26866233333,80019.50602366666,74903.04371733333,70114.78812133333,67009.05225533333,66033.10429966667,66441.66264800001,66615.309211,67615.46337433334,72770.05978766667,78514.268704,83711.10284766667,87693.31351466668,90963.78462066669,93816.572126
327,96340.06567,96522.57023666667,94038.54896766665,91618.175366,88344.60823366667,84466.755005,80019.58464100001,74904.16048366668,70122.136766,67020.06872833334,66040.02140933333,66442.62837433333,66638.24547666668,67611.99499766667,72764.86444433332,78515.185786,83719.768935,87707.04440533333,90980.44933766667,93838.10112833332
328,96367.95134999999,96545.70288266666,94051.26112,91623.05897833333,88343.23928866668,84467.24817866668,80019.66420366667,74905.28153833334,70129.48994333333,67031.06667133333,66046.971913,66443.60132033334,66660.91833800002,67608.66923300001,72759.67307366665,78516.115093,83728.45937000001,87720.78691566666,90997.114407,93859.64014333334
329,96395.83726866667,96568.90321666666,94064.06548133334,91627.56867033332,88341.87037833333,84467.74817333334,80019.74471066667,74906.40688466666,70136.84765133333,67042.04611966667,66053.955798,66444.56334066669,66683.33058166667,67605.48593766667,72754.485677,78517.056673,83737.17421000001,87734.54105,91013.77983366667,93881.18915233335
330,96423.72342533333,96592.17125966668,94076.96158433333,91632.11987500002,88340.50150266667,84468.25497866666,80019.82616099999,74907.53652566666,70144.20988733333,67053.00710833333,66060.973051,66445.514446,66705.48495633334,67602.40494266666,72749.30225466668,78518.010574,83745.91351166667,87748.30681233334,91030.44562266667,93902.74813733333
331,96451.60982000001,96615.47776566667,94089.94706766667,91636.71246233334,88339.13266166666,84468.768585,80019.90855333334,74908.67046466666,70151.57664866665,67063.94967266665,66068.05464933334,66446.45464666668,66727.384172,67599.42379966666,72744.12280766667,78518.97684333332,83754.67733233333,87762.08420666667,91047.11177900001,93924.31708033332
332,96479.49645233333,96638.80508033333,94102.89163799999,91641.34630233333,88337.76385566666,84469.28898200001,80019.991887,74909.80870499999,70158.94793266665,67074.87384766666,66075.27461066667,66447.38395300001,66749.03090133333,67596.724881,72738.94733666666,78519.95552899998,83763.465729,87775.873237,91063.778308,93945.895963
333,96507.383322,96662.18360433333,94115.79339566665,91646.02126633334,88336.39508433333,84469.81991199999,80020.07616066666,74910.95125,70166.323737,67085.779669,66082.635625,66448.30237533334,66770.20338566667,67594.35995966668,72733.775843,78520.946678,83772.27875966666,87789.67390766666,91080.44521433332,93967.48476766667
334,96535.27042900001,96685.63839633334,94128.65232966666,91650.73722566669,88335.02634733333,84470.44360433334,80020.16137366666,74912.09810266667,70173.70405933334,67096.667171,66090.10939633334,66449.20992400001,66790.82013066667,67592.34313733333,72728.60832733334,78521.95033833334,83781.11648133335,87803.486223,91097.11250300001,93989.083476
335,96563.157773,96709.18295,94141.46842933334,91655.49405266666,88333.65764499998,84471.15819833333,80020.24752466666,74913.24926633334,70181.08889733332,67107.536389,66097.624592,66450.10660900001,66810.88422066667,67590.50374233333,72723.44479033333,78522.96655666667,83789.978952,87817.31018700001,91113.78017866665,94010.69207033333
336,96591.04535399999,96732.782731,94154.24168366667,91660.29161966668,88332.28897733333,84471.95808366667,80020.334613,74914.404744,70188.47824866667,67118.43970066667,66105.18121166667,66450.99244100001,66830.62322800001,67588.84177833331,72718.28523266666,78523.99538066667,83798.86622933333,87831.14580366667,91130.44824633333,94032.31053266667
337,96618.93317166665,96756.43784099999,94166.97208233333,91665.12979966665,88330.92034466665,84472.759165,80020.42263766665,74915.54342733334,70195.87211066666,67129.445336,66112.77925533334,66451.86743,66850.12451633334,67587.35725133332,72713.12965533334,78525.03685666666,83807.77837133333,87844.993077,91147.116711,94053.93884533334
338,96646.82122566667,96780.14838233334,94179.65961433334,91670.00846700002,88329.55174666666,84473.56144033333,80020.51159766666,74916.66252033335,70203.27048066667,67140.55597033334,66120.41872266667,66452.73158633335,66869.39092266666,67586.05017033334,72707.97805933334,78526.09103133333,83816.715436,87858.85201133334,91163.78557733331,94075.57699066668
339,96674.709516,96803.91445766667,94192.31274733333,91674.927496,88328.18318333333,84474.36490733334,80020.601492,74917.76263233334,70210.673356,67151.72193133333,66128.09961433335,66453.58492033333,66888.42524033334,67584.92054666668,72702.83044566667,78527.157951,83825.67748133333,87872.72261066666,91180.45485,94097.22495033334
340,96702.59804233332,96827.73617,94204.965539,91679.88676133333,88326.81465466665,84475.169564,80020.689615,74918.86548133334,70218.08073466667,67162.87769,66135.82192966666,66454.42744233336,66907.230218,67583.96839400001,72697.68681466665,78528.23766266667,83834.664566,87886.60487899999,91197.12453366666,94118.882707
341,96730.48680466665,96851.61362233333,94217.61900066667,91684.88613866665,88325.44616066669,84475.975408,80020.74773066667,74919.97447,70225.492614,67174.02326666667,66143.585669,66455.18453533335,66925.808562,67583.19372833334,72692.54716733334,78529.33021266667,83843.67674800001,87900.49882033333,91213.79463333334,94140.55024299999
342,96758.37580233334,96875.546918,94230.26566766668,91689.92550366667,88324.07770133333,84476.78243766667,80020.77519266667,74921.08959233332,70232.908992,67185.158681,66151.39083233335,66455.62216666668,66944.16293533334,67582.596568,72687.41150466667,78530.43564699999,83852.714086,87914.404439,91230.46515333334,94162.227541
343,96786.26503533334,96899.53616033333,94242.87248666666,91695.00473366666,88322.70927666668,84477.59065066667,80020.77406066666,74922.21084333333,70240.32986566667,67196.283953,66159.23741966666,66455.74746200001,66962.29596,67582.176934,72682.27982766666,78531.54370866666,83861.77663833334,87928.32173933333,91247.13609866666,94183.91458333335
344,96814.15450366668,96923.58145333333,94255.43945399999,91700.12370499999,88321.34088666667,84478.400045,80020.77192533333,74923.338217,70247.75523299999,67207.399102,66167.12543100001,66455.64216900001,66980.21021766667,67581.93484966666,72677.152137,78532.63364333333,83870.864464,87942.250725,91263.80747366667,94205.61135233333
345,96842.044207,96947.68290066667,94267.96656566666,91705.28229599999,88319.97253166667,84479.21061833332,80020.76878933334,74924.471708,70255.18509099999,67218.50414799999,66175.054866,66455.54744466668,66997.90825000001,67581.87034133334,72672.02843366667,78533.704316,83879.977622,87956.19140033332,91280.47928366666,94227.31783033333
346,96869.93414533332,96971.840607,94280.453818,91710.48038433334,88318.60421133332,84480.02236866666,80020.76465533333,74925.61131066666,70262.61943766667,67229.59911033334,66183.025725,66455.46328233334,67015.39255966667,67582.02150533334,72666.90871833333,78534.76487833333,83889.116171,87970.143769,91297.15153266668,94249.03400033334
347,96897.824318,96996.054677,94292.90120733333,91715.71784933335,88317.23592566668,84480.83529433333,80020.75952633334,74926.75701933334,70270.05827033333,67240.684009,66191.03800799999,66455.38967533334,67032.39218766667,67582.89571466668,72661.792992,78535.834965,83898.28017033332,87984.10783533333,91313.82422533334,94270.75984466668
348,96925.71472533334,97020.32521566667,94305.30872933334,91720.73232933333,88315.86767466668,84481.649393,80020.75340533334,74927.908829,70277.50158699999,67251.75886300001,66199.091715,66455.32661733334,67048.50132233334,67584.65598233334,72656.681255,78536.91457533334,83907.469679,87998.08360333333,91330.49736566667,94292.49534633332
349,96953.60536666667,97044.652328,94317.67638066667,91725.487328,88314.49945833332,84482.46466266668,80020.746295,74929.03136533334,70284.94938466667,67262.82369233335,66207.186846,66455.27410166668,67063.71724333333,67587.28304266666,72651.57350866667,78538.00370933332,83916.69094700001,88012.071077,91347.17095866667,94314.24048766668
350,96981.49624233332,97069.03611900001,94330.00415699999,91729.97742366667,88313.13127666667,84483.28110133333,80020.73819833335,74930.109831,70292.40166133332,67273.878516,66215.323401,66455.23212166668,67078.31074166666,67590.28880166665,72646.46975366666,78539.10236633335,83925.99272166667,88026.07026066666,91363.84500866667,94335.99525166668
351,97009.38735166665,97093.47669466666,94342.29205466667,91734.45945633335,88311.76312966668,84484.09870700001,80020.73067399999,74931.14315,70299.85841433333,67284.92335399998,66223.50137999999,66455.20067066669,67092.68751133334,67593.52997799999,72641.369991,78540.210248,83935.37376966666,88040.081158,91380.51952033333,94357.75962099999
352,97037.27869466665,97117.97416099999,94354.54007,91738.96442066667,88310.39501766667,84484.917478,80020.73103466666,74932.16561400001,70307.31964133335,67295.95822533335,66231.72078333334,66455.17974233335,67106.85020233334,67597.007958,72636.27422133334,78541.32636233333,83944.826665,88054.10377333332,91397.19449800001,94379.53357866667
353,97065.17027066667,97142.52862399998,94366.90569966666,91743.492257,88309.02694033332,84485.73741166666,80020.73903066666,74933.19093666667,70314.78534,67306.98314933333,66239.98161066665,66455.16933,67120.80142233333,67600.72414366667,72631.18244566667,78542.45072233332,83954.30148133333,88068.13811066667,91413.86994599999,94401.31710766668
354,97093.06208,97167.14019,94379.38976266666,91748.04290533334,88307.65889766667,84486.55850633333,80020.75285733334,74934.219108,70322.25550766666,67317.99814533333,66248.28386233334,66455.16942666669,67134.54373633333,67604.67995199999,72626.09466466667,78543.58363933333,83963.79827133332,88082.18417433334,91430.54586899998,94423.11019099999
355,97120.95412233334,97191.80896566667,94391.98839133333,91752.61630666668,88306.29088966666,84487.38075966667,80020.76495766667,74935.25011800001,70329.73014233334,67329.00323233333,66256.627538,66455.04499566667,67148.07966833335,67608.876815,72621.01087933332,78544.72611933334,83973.31708733331,88096.241968,91447.22227099999,94444.91281133333
356,97148.84639766667,97216.53505800001,94404.54020599999,91757.21240166668,88304.92291666668,84488.20417,80020.77533766667,74936.28395666667,70337.209241,67339.99842966668,66265.012638,66454.79121400001,67161.41170266666,67613.31617966667,72615.93109033332,78545.878164,83982.85798233333,88110.31149566667,91463.89915633334,94466.72495166666
